Chunk_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
2339,7.0,0.8141999840736389,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['would', 'suggest', 'repeal', 'solve', 'problem', 'think', 'foxnew', 'love', 'kid', 'grow', 'see', 'way', 'foxnew', 'believe', 'worried', 'may', 'win', 'love', 'declare', 'candidate', 'good', 'question', 'bdckool', 'believe', 'trump', 'intestinal', 'fortitude', 'set', 'current', 'administration', 'trump', 'do', 'isaacnewyorker', 'somebody', 'real', 'intelligence', 'leadership', 'owe', 'lobbyist', 'could', 'restore', 'true', 'alaskan', 'gypsy', 'foxnew', 'seanhannity', 'indicate', 'would', 'support', 'run', 'let', 'see', 'put', 'money', 'mouth']"
2340,7.0,0.7267000079154968,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['love', 'obvious', 'day', 'announce', 'isaacnewyorker', 'say', 'happy', 'win', 'trump', 'realdonaldtrump', 'fire', 'bring', 'respect', 'ball', 'candidate', 'incorruptible', 'rid', 'incompetence', 'ruin', 'country', 'get', 'vote', 'prove', 'resume', 'success', 'people', 'would', 'nuts', 'vote', 'foxnew', 'amazing', 'people', 'fear', 'change', 'foxandfriend', 'run', 'president', 'law', 'prohibit', 'love', 'want', 'thank', 'great', 'folk', 'foxandfriend', 'long', 'successful', 'run', 'nice', 'williamonlyrent', 'realdonaldtrump', 'fool', 'trump', 'need']"
2341,7.0,0.564300000667572,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['realdonaldtrump', 'need', 'get', 'great', 'leader', 'get', 'thing', 'do', 'thank', 'nice', 'word', 'appreciate', 'thank', 'come', 'see', 'build', 'turn', 'understand', 'world', 'politic', 'trump', 'dominate', 'pack', 'fake', 'twitter', 'follower', 'great', 'job', 'true', 'champion', 'see', 'abishurprakash', 'late', 'piece', 'realdonaldtrump', 'win', 'foreign', 'policy', 'race', 'trump', 'time', 'government', 'stop', 'pick', 'winner', 'loser', 'let', 'make', 'sure', 'achieve', 'american', 'dream', 'want', 'negotiate']"
2342,7.0,0.33629998564720154,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['receive', 'tax', 'payer', 'bailout', 'must', 'pass', 'vote', 'disqualify', 'potus', 'protect', 'american', 'manufacturer', 'entrepreneur', 'negotiation', 'art', 'treat', 'entrepreneur', 'tough', 'smart', 'personable', 'take', 'thing', 'good', 'business', 'entrepreneur', 'brainpower', 'ultimate', 'leverage', 'underestimate', 'possibility', 'danaperino', 'release', 'copy', 'beautiful', 'thank', 'card', 'send', 'would', 'see', 'ericbolle', 'kimguilfoyle', 'election', 'cycle', 'enough', 'loser', 'last', 'life', 'time', 'true', 'true', 'girl', 'story', 'trump', 'bring', 'american', 'realdonaldtrump', 'voting']"
2343,7.0,0.8263000249862671,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['voting', 'realdonaldtrump', 'would', 'love', 'see', 'real', 'businessman', 'economy', 'today', 'file', 'statement', 'let', 'bpolitic', 'emtitus', 'defy', 'doubter', 'make', 'presidential', 'statement', 'candidacy', 'announce', 'get', 'vote', 'go', 'need', 'realdonaldtrump', 'negotiate', 'say', 'negotiate', 'true', 'bri', 'first', 'election', 'able', 'vote', 'vote', 'go', 'trump', 'want', 'live', 'great', 'country', 'trump', 'williamonlyrent', 'sick', 'politician', 'sugar', 'coating', 'problem', 'issue', 'great', 'trump', 'say', 'wordgirlsmith', 'realdonaldtrump', 'keep', 'tell', 'job', 'important', 'realdonaldtrump', 'happy', 'running', 'vote']"
2344,7.0,0.6304000020027161,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['reidepstein', 'trump', 'popularity', 'realdonaldtrump', 'thank', 'run', 'vote', 'spread', 'word', 'need', 'last', 'person', 'want', 'negotiate', 'hope', 'win', 'election', 'get', 'do', 'country', 'trump', 'surge', 'emerge', 'state', 'speak', 'red', 'blue', 'dinner', 'respected', 'university', 'poll', 'announce', 'first', 'politician', 'say', 'need', 'job', 'spirit', 'politician', 'destroy', 'realdonaldtrump', 'strong', 'start', 'thank', 'thank']"
2345,7.0,0.6722999811172485,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['represent', 'today', 'open', 'campaign', 'office', 'manchester', 'month', 'come', 'office', 'look', 'audio', 'deal', 'call', 'last', 'week', 'go', 'concert', 'request', 'total', 'free', 'song', 'use', 'background', 'music', 'love', 'believe', 'voter', 'learn', 'go', 'realdonaldtrump', 'unmatched', 'presidential', 'campaign', 'credit', 'rating', 'adeeasthope', 'realdonaldtrump', 'trump', 'great', 'laurenharding', 'realdonaldtrump', 'mention', 'whole', 'lot', 'people', 'get', 'ask', 'include', 'trump', 'cute', 'uncomfortable', 'look', 'call', 'ask', 'smile', 'tell', 'high', 'poll', 'number']"
2346,7.0,0.6527000069618225,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['new', 'nationwide', 'poll', 'place', 'make', 'great', 'begin', 'respect', 'political', 'reporter', 'get', 'trump', 'poll', 'number', 'high', 'rating', 'view', 'low', 'nicole', 'wallace', 'sim', 'disaster', 'get', 'new', 'cast', 'put', 'sleep', 'dead', 'well', 'surround', 'well', 'host', 'show', 'close', 'death', 'daughter', 'tonight', 'sell', 'crowd', 'love', 'love', 'thank', 'ivanka', 'message', 'make', 'great', 'beginning', 'take', 'hold', 'bring', 'job', 'strengthen', 'military', 'border', 'help', 'vet', 'municheleven', 'baseball', 'hotdog', 'pie', 'vote', 'realdonaldtrump', 'day', 'make', 'country', 'great', 'danielamarino', 'foxnew', 'face', 'damn', 'year', 'need', 'fresh', 'new', 'tarahollyfigure', 'realdonaldtrump', 'count', 'vote', 'historic', 'businessman', 'history']"
2347,7.0,0.613099992275238,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['bring', 'cherish', 'middle', 'class', 'backbone', 'true', 'strength', 'happen', 'gold', 'money', 'realdonaldtrump', 'trump', 'honest', 'come', 'want', 'border', 'hide', 'agree', 'hear', 'dopey', 'pundit', 'donnell', 'dumb', 'people', 'television', 'lose', 'show', 'rating', 'bad', 'lead', 'field', 'realdonaldtrump', 'second', 'governor', 'television', 'morning', 'hope', 'make', 'great', 'plan', 'inside', 'reality', 'make', 'great', 'trump', 'realdonaldtrump', 'straight', 'talk', 'country', 'need', 'mexican', 'want', 'talk', 'terrible', 'border', 'situation', 'horrible', 'trade', 'deal', 'force', 'univision', 'get', 'stop', 'way', 'univision', 'want', 'sign', 'contract', 'expose', 'terrible', 'trade', 'deal', 'make']"
2348,0.0,0.5170999765396118,"people, country, fake, many, year, big, want, job, make, go","['trade', 'deal', 'make', 'bad', 'job', 'appoint', 'let', 'push', 'remember', 'want', 'strong', 'border', 'good', 'trade', 'deal', 'care', 'control', 'mexican', 'judicial', 'appointment', 'right', 'thing', 'univision', 'thank', 'great', 'social', 'program', 'challenge', 'fight', 'brutal', 'tough', 'take', 'important', 'win', 'war', 'battle', 'lose', 'option']"
2349,7.0,0.5687999725341797,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['bill', 'begin', 'understand', 'go', 'trump', 'know', 'stupid', 'people', 'think', 'make', 'good', 'trade', 'deal', 'kill', 'border', 'trade', 'leader', 'negotiator', 'represent', 'cunne', 'leader', 'negotiator', 'represent', 'tonight', 'make', 'speech', 'record', 'set', 'crowd', 'word', 'get', 'make', 'great', 'realdonaldtrump', 'real', 'deal', 'last', 'time', 'true', 'conviction', 'realdonaldtrump', 'go', 'feel', 'next', 'potus', 'trump', 'thank', 'work', 'trump', 'get', 'vote', 'area', 'ibelieve', 'trump', 'great', 'article', 'border', 'illegal', 'thank', 'breitbartnew', 'interesting', 'sad', 'article', 'rape', 'border', 'thank', 'must', 'read', 'article']"
2350,7.0,0.671999990940094,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['address', 'dinner', 'bring', 'common', 'sense', 'make', 'government', 'medium', 'kill', 'make', 'thank', 'people', 'fighter', 'deandesign', 'realdonaldtrump', 'know', 'create', 'wealth', 'job', 'wimp', 'donaldtrump', 'foxandfriend', 'right', 'give', 'illegal', 'right', 'vote', 'destroy', 'turn', 'dem', 'dominant', 'realdonaldtrump', 'chance', 'realdonaldtrump', 'elect', 'next', 'thank', 'realdonaldtrump', 'war', 'univision', 'increase', 'appeal', 'breitbart']"
2351,7.0,0.86080002784729,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['say', 'work', 'people', 'think', 'proud', 'support', 'oate', 'congrat', 'run', 'tell', 'thank', 'realdonaldtrump', 'give', 'realdonaldtrump', 'gut', 'need', 'vote', 'let', 'try', 'school', 'try', 'rearrange', 'mind', 'stay', 'sharp', 'realdonaldtrump', 'berniesander', 'disgust', 'corrupt', 'politician', 'thank', 'correct', 'need', 'truth', 'realdonaldtrump', 'watch', 'interview']"
2352,7.0,0.7878000140190125,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['trump', 'trump', 'would', 'president', 'vote', 'would', 'leader', 'use', 'boss', 'will', 'buy', 'politician', 'hcannonball', 'get', 'trump', 'train', 'first', 'class', 'way', 'ticket', 'think', 'box', 'start', 'make', 'great', 'must', 'save', 'realdonaldtrump', 'would', 'great', 'realdonaldtrump', 'fire', 'crushingit', 'tomorrow', 'record', 'set', 'trump', 'look', 'beggar', 'nuclear', 'talk']"
2353,7.0,0.45179998874664307,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['rape', 'border', 'terrible', 'fusion', 'own', 'univision', 'polling', 'look', 'good', 'true', 'nydailynew', 'die', 'tabloid', 'own', 'mort', 'put', 'cover', 'daily', 'sell', 'honor', 'dead', 'univision', 'apologize', 'accept', 'apology', 'sue', 'lot', 'money', 'miss', 'contestant', 'hurt', 'jorgeramosnew', 'send', 'new', 'number', 'old', 'work', 'speak', 'luncheon', 'today', 'turn', 'thousand', 'people', 'sun', 'time', 'get', 'large', 'room', 'dynamytebeat', 'realdonaldtrump', 'choice', 'thank', 'realdonaldtrump', 'great', 'time', 'today', 'good', 'person', 'job', 'mexican', 'criminal', 'come', 'trump', 'need', 'stop', 'say', 'good', 'racism', 'wait', 'mhndz', 'min', 'prove', 'realdonaldtrump', 'support']"
2354,7.0,0.5817000269889832,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['leader', 'thank', 'trust', 'politician', 'run', 'president', 'realdonaldtrump', 'boy', 'realdonaldtrump', 'potus', 'disagree', 'leader', 'take', 'would', 'scare', 'peace', 'strength', 'know', 'realdonaldtrump', 'good', 'president', 'walk', 'office', 'trump', 'realdonaldtrump', 'clown', 'fight', 'good', 'fight', 'promise', 'speak', 'today', 'report', 'claim', 'people', 'wait', 'list', 'tell', 'truth', 'matter', 'unpopular', 'may', 'pay', 'state', 'many', 'billion', 'dollar', 'defense', 'go', 'year', 'hear', 'donaldtrump', 'say', 'swear', 'protect', 'least', 'give', 'back', 'oil']"
2355,7.0,0.7664999961853027,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['remember', 'univision', 'apologize', 'morning', 'good', 'run', 'win', 'primary', 'say', 'come', 'speak', 'sell', 'minute', 'thousand', 'wait', 'speak', 'truth', 'illegal', 'candidate', 'speak', 'skin', 'game', 'country', 'pull', 'heavy', 'artillery', 'buy', 'liberal', 'network', 'flush', 'toilet', 'vote', 'hand', 'trump', 'make']"
2356,7.0,0.6622999906539917,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['anncoulter', 'worry', 'illegal', 'alien', 'criminal', 'problem', 'fear', 'tell', 'attitude', 'keep', 'tell', 'recipe', 'make', 'great', 'vote', 'vote', 'trump', 'make', 'worry', 'illegal', 'immigrant', 'problem', 'realdonaldtrump', 'wait', 'year', 'run', 'confidence', 'trump', 'turn', 'negative', 'positive', 'trump', 'make', 'anncoulter', 'obvious', 'people', 'refuse', 'see', 'say', 'know', 'heart', 'truth', 'bad', 'way', 'get', 'archaeology', 'realdonaldtrump', 'hope', 'echump', 'realdonaldtrump', 'say', 'true', 'trump', 'score', 'huge', 'publicity', 'trust', 'trump']"
2357,0.0,0.4163999855518341,"people, country, fake, many, year, big, want, job, make, go","['say', 'think', 'beat', 'admirable', 'election', 'great', 'statement', 'nice', 'stand', 'say', 'gotmyvote', 'einsteinrevisit', 'love', 'trump', 'must', 'strong', 'border', 'stop', 'illegal', 'immigration', 'country', 'mexico', 'kill', 'love', 'people', 'friend', 'kill', 'border', 'kill', 'job', 'trade', 'stand', 'speak', 'american', 'people', 'wildmanbs', 'say', 'keep', 'thank', 'politician', 'learn', 'lie', 'go', 'censorship', 'do']"
2358,0.0,0.4327000081539154,"people, country, fake, many, year, big, want, job, make, go","['thank', 'leave', 'lie', 'woofeous', 'realdonaldtrump', 'love', 'tell', 'political', 'sugar', 'coat', 'double', 'speak', 'know', 'see', 'tonight', 'people', 'public', 'eye', 'attitude', 'way', 'defeat', 'political', 'correctness', 'file', 'lawsuit', 'univision', 'fight', 'controversial', 'mexican', 'comment', 'get', 'ready', 'oreillyfactor', 'tonight', 'interesting', 'recent', 'statement', 'must', 'strong', 'border', 'stop', 'illegal', 'immigration', 'believe', 'tight', 'border', 'security', 'stop', 'illegal', 'immigration', 'smart', 'trade', 'deal', 'country']"
2359,7.0,0.35019999742507935,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['weak', 'border', 'security', 'stop', 'illegal', 'immigration', 'reporting', 'story', 'last', 'night', 'appreciate', 'realdonaldtrump', 'come', 'know', 'least', 'trump', 'speak', 'mind', 'cower', 'phxladydi', 'realdonaldtrump', 'believe', 'bring', 'great', 'cower', 'medium', 'lobbyist', 'governorpataki', 'terrible', 'governor', 'would', 'swamped', 'governorpataki', 'elect', 'dog', 'catcher', 'run', 'interesting', 'criticize', 'pay', 'fine', 'racial', 'profiling', 'racist', 'pretend', 'innocence', 'racial', 'profile', 'place', 'pay', 'big', 'fine', 'look', 'send', 'stay', 'loyal', 'guy', 'make', 'border', 'strong', 'stop', 'illegal', 'immigration', 'agree']"
2360,7.0,0.5985999703407288,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['sale', 'decline', 'stock', 'downgrade', 'good', 'time', 'spit', 'half', 'know', 'talk', 'give', 'realdonaldtrump', 'fight', 'good', 'fight', 'fight', 'trump', 'like', 'realdonaldtrump', 'need', 'tell', 'truth', 'pay', 'settlement', 'racial', 'profiling', 'hope', 'elect', 'believe', 'skill', 'require', 'need', 'professional', 'delete', 'phone', 'shame', 'use', 'spend', 'thousand', 'year', 'look', 'bad', 'screw', 'know', 'medium', 'show', 'true', 'color', 'realdonaldtrump', 'gun', 'tell', 'truth', 'many', 'afraid']"
2361,7.0,0.6166999936103821,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['think', 'inspire', 'realdonaldtrump', 'medium', 'scramble', 'freak', 'love', 'thank', 'leadership', 'patriotism', 'realdonaldtrump', 'many', 'people', 'know', 'cancel', 'macy', 'credit', 'card', 'dagnyre', 'legal', 'support', 'speak', 'truth', 'easteven', 'say', 'bit', 'kind', 'fact', 'fact', 'bettyebear', 'realdonaldtrump', 'working', 'class', 'color', 'know', 'trump', 'want', 'rich', 'face', 'light', 'anncoulter', 'strange', 'trump', 'surging', 'poll', 'say', 'gop', 'stupid', 'say', 'stock', 'drop', 'interesting', 'many', 'people', 'call', 'say', 'cut', 'credit', 'card', 'thank', 'study', 'horrible', 'charge', 'bring', 'racial', 'profiling', 'terrible', 'hypocrite']"
2362,7.0,0.46149998903274536,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['do', 'follow', 'trend', 'try', 'force', 'legislation', 'american', 'freedom', 'do', 'trump', 'give', 'hell', 'give', 'hell', 'fire', 'look', 'way', 'appsame', 'univision', 'many', 'mexican', 'friend', 'fly', 'visit', 'unsafe', 'border', 'trscoop', 'defend', 'fraud', 'treat', 'way', 'world', 'elite', 'sale', 'presidential', 'bobic', 'earredondo', 'would', 'listen', 'word', 'hear', 'slam', 'gutless', 'politician', 'mstrbass', 'take', 'stand', 'stupid', 'company', 'react', 'free', 'speech', 'trump', 'say', 'true', 'neilleon', 'thank', 'speak', 'mind', 'opinion', 'certain', 'issue']"
2363,7.0,0.3522999882698059,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['stock', 'drop', 'come', 'support', 'illegal', 'dust', 'realdonaldtrump', 'public', 'neilecollin', 'interested', 'sale', 'could', 'care', 'less', 'military', 'trump', 'trump', 'declare', 'victory', 'immigration', 'admit', 'gang', 'banger', 'breitbartnew', 'aswoyer', 'new', 'job', 'report', 'leave', 'workforce', 'manufacture', 'durable', 'good', 'go', 'need', 'leader', 'understand', 'business', 'play', 'offense', 'new', 'order', 'manufacturing', 'month', 'time', 'fair', 'trade', 'stop', 'country', 'must', 'enforce', 'border', 'respect', 'rule', 'law', 'country', 'core', 'must', 'build', 'wall', 'admire', 'straight', 'talk', 'bow', 'drive', 'medium', 'special', 'interest', 'group', 'say', 'mean', 'must', 'right', 'cause', 'leave', 'circle', 'war', 'wagon', 'stay', 'strong', 'conviction', 'love']"
2364,7.0,0.7713000178337097,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['set', 'website', 'online', 'million', 'continue', 'buy', 'product', 'honest', 'back', 'support', 'truth', 'miss', 'self', 'impose', 'deadline', 'leadership', 'weak', 'ineffective', 'double', 'sanction', 'time', 'bring', 'competence', 'time', 'get', 'result', 'let', 'make', 'know', 'business', 'go', 'seem', 'line', 'trump', 'comment', 'immigrant', 'take', 'context', 'take', 'context', 'try', 'make', 'look', 'bad', 'hispanic', 'take', 'stand', 'fight', 'donaldtrump', 'charisma', 'confidence', 'leadership', 'record', 'incredible', 'success', 'country', 'need', 'trump', 'perryjame', 'highland', 'macys', 'medium', 'love', 'twist', 'word', 'politician', 'realdonaldtrump', 'set']"
2365,7.0,0.5346999764442444,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['call', 'criminal', 'michell', 'keep', 'speak', 'truth', 'medium', 'print', 'word', 'context', 'make', 'may', 'shame', 'happen', 'freedom', 'speech', 'cancelingmycard', 'keep', 'get', 'scared', 'patrickjlavin', 'realdonaldtrump', 'let', 'voice', 'hear', 'vdare', 'anncoulter', 'tell', 'trump', 'say', 'sure', 'rocket', 'poll', 'cost', 'lose', 'place', 'sell', 'tie', 'kill']"
